source,ACCESS-CM2,ACCESS-CM2,ACCESS-ESM1-5,ACCESS-ESM1-5,AWI-CM-1-1-MR,AWI-CM-1-1-MR,BCC-CSM2-MR,BCC-CSM2-MR,BCC-ESM1,BCC-ESM1,CAMS-CSM1-0,CAMS-CSM1-0,CESM2,CESM2,CESM2-FV2,CESM2-FV2,CESM2-WACCM,CESM2-WACCM,CESM2-WACCM-FV2,CESM2-WACCM-FV2,CIESM,CIESM,CNRM-CM6-1,CNRM-CM6-1,CNRM-CM6-1-HR,CNRM-CM6-1-HR,CNRM-ESM2-1,CNRM-ESM2-1,CanESM5,CanESM5,E3SM-1-0,E3SM-1-0,EC-Earth3-Veg,EC-Earth3-Veg,GFDL-CM4,GFDL-CM4,GFDL-ESM4,GFDL-ESM4,GISS-E2-1-G,GISS-E2-1-G,GISS-E2-1-H,GISS-E2-1-H,GISS-E2-2-G,GISS-E2-2-G,HadGEM3-GC31-LL,HadGEM3-GC31-LL,HadGEM3-GC31-MM,HadGEM3-GC31-MM,INM-CM4-8,INM-CM4-8,INM-CM5-0,INM-CM5-0,IPSL-CM6A-LR,IPSL-CM6A-LR,KACE-1-0-G,KACE-1-0-G,MIROC-ES2L,MIROC-ES2L,MIROC6,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MPI-ESM1-2-LR,MRI-ESM2-0,MRI-ESM2-0,NESM3,NESM3,NorCPM1,NorCPM1,NorESM2-LM,NorESM2-LM,NorESM2-MM,NorESM2-MM,SAM0-UNICON,SAM0-UNICON,TaiESM1,TaiESM1,UKESM1-0-LL,UKESM1-0-LL
,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N,tas,N
9,3.825483025191832,-3.9164732515270733,3.182690801416786,-2.5078274837279526,3.877901422230639,-2.3982431840810783,2.7743352496794027,-3.1368740243530744,3.178865091434117,-3.027845072017074,3.0146473952677386,-2.803636560419178,4.005164230525732,-3.943709305948065,3.8470171288829893,-2.554918271430504,3.845052343157773,-3.3853518265395484,3.6903127181374913,-3.332897697146598,4.225477485811791,-4.453137303103652,4.182498926115796,-4.2776848437480055,4.073072579023091,-4.155571240980277,3.681712775625303,-3.8911883292992777,4.49100648018425,-4.323978691667828,4.50558662344744,-3.9814560478632206,4.127584832446542,-2.971467915580245,3.9133555467017693,-2.1339054043035355,3.426041965692715,-2.990822270705343,3.448606564159446,-2.7354267297759627,3.3174592369388134,-3.550042686400976,2.8116511788301337,-3.409572852268886,4.347481399694821,-3.847907821249723,4.009032879379255,-4.588871207433211,2.5457024698870807,-1.539181715175649,2.518982748952399,-1.9109229485418984,3.945232077070483,-4.310996453248622,3.0535489072918787,-4.32206734421683,2.798762825713081,-3.8547194985176607,3.234370162119831,-1.8442157620510937,3.2877575845063634,-3.2497549502015994,3.5444722292512942,-3.706938101539179,3.213415134885233,-3.50509197630595,4.637409802903136,-3.5990002590390304,2.992598204693284,-3.4711375418884747,3.079285140020616,-3.4219704375737594,3.4367651484348847,-3.1783465483138835,4.102072104572769,-3.2658411527826217,3.9228082602110184,-4.397452981298785,4.455050007777455,-4.085418100385833
10,3.8527233976312387,-4.108920638957199,3.2104858331462056,-3.7077895028063357,3.6039443676245866,-2.7893751559818303,2.8240281543894694,-2.4436172950804957,3.299796849640672,-2.7067911505969424,3.073177579029638,-2.4274400136380616,4.055587781708931,-3.6891080139589105,3.4646723212231803,-3.2631740534514044,3.976183726731614,-3.8763011435740937,3.7049541302578275,-3.269040190255491,4.240860721649489,-4.491622029040935,4.383073563757137,-3.933675524595053,4.240453394115352,-4.359796492424165,3.9143799580749845,-3.6381319136354056,4.681395467964775,-4.232499876172417,4.633297882863079,-3.331389662112664,4.03707394414251,-3.438875695406465,3.678070251344764,-3.44394935300088,3.3860374826343937,-2.6244539922016155,3.3169125941367312,-3.01502262857417,3.6166568050627426,-2.774409560020327,3.0673873205689293,-2.7695383544451,4.348986967862406,-4.173233718087977,4.292716289887098,-3.9642343251230123,2.560819973982079,-1.6398854886302865,2.6134314483919225,-1.924000881812545,4.126661952915754,-3.561408968765204,3.2008969390599,-4.395864084865072,3.1093052228701135,-3.8191344338622226,2.937425366166294,-3.166494057981233,3.4779517367760557,-3.4279198882106487,3.8107715655661414,-3.1349686337389535,3.2837582002362966,-3.0638628234212604,4.668163906122389,-3.8411226486934993,3.188724315911042,-2.8786640119192954,3.1239375472534365,-2.347877660560547,3.6063672336826254,-1.8918650570121427,4.0123219151335,-4.078004397963178,4.200171819779041,-3.6928318785847036,4.501134220143515,-4.174280907099183
11,4.181043630237497,-3.6746266927858797,3.402327352171787,-2.803588546938541,3.6863755698161063,-3.615700809149222,2.8350324935129394,-3.4527321503931683,3.2816655135735897,-3.1514476505755615,3.1455978617971154,-2.0852528964014847,4.17631978113763,-3.728414732224297,3.3827074326605953,-3.6885200688714805,4.084517112461503,-3.5122110440820307,3.894305481352324,-2.922295609116232,4.3390076914034825,-4.808500614361859,4.535740496442077,-3.684947745408594,4.426584874631466,-3.7282626405333157,3.9850921918966438,-3.6442419723312782,4.703797567854067,-4.363757977374563,4.891732830095047,-4.334422322395327,4.176353822131857,-3.843310358641661,3.9405843796397,-3.4890838753883973,3.3269066488835843,-3.1052744883908834,3.27946740832198,-3.1619916640621843,3.305274835099677,-3.1594340684975757,3.087666213625217,-2.851262308211718,4.487302101422744,-3.910603636103001,4.357062282996733,-3.978351272345488,2.53836006772944,-1.851351335548244,2.6232656331216906,-2.026789649598266,4.321781828761078,-3.6800774842818735,3.3578954949400104,-4.369750570632971,3.46811737107105,-2.744727101109024,2.924038084079055,-3.10812142101031,3.4292411298634153,-2.8593838563045026,3.8728792338162226,-3.153177483953592,3.304853752550854,-3.3757005835621343,4.970002375251685,-3.712432764279413,3.114658628744951,-3.3437692882687045,3.0512271522246044,-3.4529254650591654,3.166533618956338,-1.8792360556249335,4.308211721943499,-3.545889593198176,4.300056557315448,-3.599086100571849,4.4869985507806485,-4.402641388012606
12,4.0621223331775544,-4.091623440237177,3.2377511411471427,-3.104364276591793,3.8135393747734883,-2.8276150197701733,2.992161603927636,-3.025437270406292,3.391891259418038,-3.2175618430369304,3.0516636208802885,-2.9942960378359085,4.191888577154935,-3.61822926163344,3.631754806348009,-3.6957721869276394,4.153786771926734,-3.459835330433938,3.839456459644339,-2.848337529245487,4.425141817752259,-4.267561710042315,4.628410441115911,-3.9623495400144098,4.378675186280456,-4.275662733222831,4.106999819188797,-3.5230618124797455,4.893272490837816,-3.963163278766542,5.0420829227785635,-4.125422556847035,4.447165328681797,-3.0973717408980166,4.139096179266597,-2.2063541032241414,3.486325221150021,-2.3556589571131865,3.3633476969503677,-3.0534320890059523,3.3351607733950988,-3.4949688397742937,3.142633269056453,-3.0907652706338884,4.5976974637922865,-4.0844900583031025,4.3209982947998835,-4.4560274172835035,2.6015770309560438,-1.823080791415205,2.686889462703319,-1.7226378082109521,4.510111704606323,-3.1352059997984747,3.3910360647546756,-4.0665843028205355,3.3787087374090143,-3.2463745575158507,2.977566547553447,-3.4718048748730643,3.467279266935119,-3.234190854009655,3.852972413195265,-3.039057256670445,3.3942001101212975,-3.0395675353996814,4.947579742220247,-3.609780726327699,3.239473159981311,-3.22626570326735,3.3575229401815627,-3.449053712510284,3.0090910011934366,-3.1142031549108737,4.373132095035921,-3.020156432431626,4.389011807464809,-3.311109307638902,4.761768627503571,-4.250981197220477
13,4.214114706245366,-3.462928947947797,3.5348313539879053,-3.2124569466765642,3.8725972904922608,-2.6919734723417856,3.1085718855487747,-3.0487815976177943,3.4584005310530683,-2.7462673047733936,3.2013284051494617,-2.1724514238042754,4.3205717989662205,-3.309775430628209,4.116865073041672,-3.4689052192175747,4.295445468947035,-3.2225094487409387,3.788939829626993,-3.8272114873204184,4.568258177936164,-4.489861714535979,4.710657966373016,-3.139208680108143,4.505110005518175,-4.081091763328105,4.219630997292108,-3.25625385546288,5.078035391625052,-4.084419187209315,5.2486063327695485,-2.7202544327363105,4.6297599110505265,-2.4836170191816724,4.065172794572198,-2.3333440648763584,3.5990674338915625,-2.5423314387962908,3.4997377269654275,-2.8470599001107946,3.6236534754433434,-2.513578398163401,3.3279458213908923,-2.2190920822932148,4.802434649438863,-3.9143487357351203,4.6751192315631585,-4.070501820044394,2.6712569192380644,-1.3735667691560791,2.801760458970873,-1.8348304310511452,4.5167415804516455,-3.4786445153151226,3.502155963411559,-3.8404154063381934,3.431094348229221,-2.9475100506175225,3.436037495477757,-2.1557979686383377,3.500959296469395,-3.17838451479955,3.761062187999805,-2.7594838750112447,3.3925095145268105,-2.992207614661818,5.029872798899397,-3.5643819851226226,3.275449009055594,-2.798958519692642,3.4907944534227493,-1.40897684788824,3.0747088657183843,-3.430908907246668,4.2633756127535465,-3.668621135103698,4.549477936505728,-3.457951588464559,4.982748966842527,-3.6636356893186606
14,4.041204433380084,-3.96899882370053,3.567154541876876,-2.7285236937386608,4.159731024733574,-2.5510339317789636,3.275056823826106,-2.540230256392962,3.418573650021854,-2.736821830982601,3.184046525491884,-2.6346342889969203,4.457844923660381,-3.3100781449885885,4.027625177689944,-3.015293701651857,4.224569611011342,-3.6150416614853915,4.063174052859827,-3.68684041651829,4.719586862798665,-4.689970370766365,4.442635741709195,-4.064622883465315,4.552006218801284,-3.7219356810745303,4.287457453216173,-3.3504864474619063,5.111896385451519,-4.070546408232508,5.157123338395735,-4.074917438196371,4.4514775648522615,-3.449905651540813,3.88480277127103,-2.8864375712457693,3.5600002585546564,-2.324633564948736,3.6044421210852864,-2.677927453151741,3.6130104059391734,-2.9216139801849463,3.1658142652391024,-2.3146335116193386,5.084943572585127,-3.274877242926258,4.773123411329076,-3.5681907838547837,2.727817442686045,-1.3048898085348157,2.785250809395574,-1.5970628227364285,4.674801456296916,-3.2986330308316885,3.5490747614405023,-3.545240022902837,3.4559058168533823,-2.6481579329123655,3.3217176513385382,-2.38548803836017,3.5792840102471795,-3.0225292924801352,3.709708168120254,-3.2827324989309905,3.4282421211848213,-3.2315614385873577,5.186249660526067,-3.4060019061079174,3.243560924829106,-2.926976370651828,3.356915705852104,-2.422162792760666,3.3316571905532024,-2.958020912496375,4.393334965851935,-3.4465236403645374,4.466672073473244,-3.6515749704413274,5.076598548766438,-3.521535145922506
15,4.371485292974819,-3.230655631604552,3.3656269683856936,-3.041901352373693,4.038219410911685,-1.7516968395112196,3.2377298397948917,-2.4878747160186103,3.386495500755005,-2.496582677763677,3.254055582819561,-2.7261299364937623,4.522978440254113,-3.854544135503418,4.1000879730137125,-3.8739386431281146,4.325600476337305,-3.6854820046201797,4.219382575024312,-4.103280500264702,4.879252872896113,-3.8674680347269046,4.670004779318903,-4.099839130273314,4.7590430018207055,-3.7694226465068157,4.3304050435252455,-3.35886868243654,5.164528609070563,-3.902734139408467,5.385782042067894,-3.0848074723987633,4.383022801035395,-2.934043006005679,3.962379742468614,-3.273204133440282,3.4787234433118726,-3.3168420796619773,3.57067385056298,-2.7169621043832177,3.4829871753061017,-3.121417360113292,3.076057085310166,-2.7363796889281913,4.846934553506094,-3.874330771180378,4.729274580444783,-4.421571250342874,2.6539548147832996,-1.3803817949018116,2.8717764482159063,-1.559206526730014,4.907621332142213,-3.01120154634832,3.429593336486402,-4.018244422443316,3.546751139127513,-2.802835040892796,3.1654111199539643,-2.7495602115635878,3.636319628433294,-2.86901540975081,3.8037875825644094,-3.093059139948222,3.530554122238549,-2.973033404483054,5.120994388336963,-2.946279737957923,3.2237679336112297,-3.488920647754401,3.3903002066005614,-2.3028211524485873,3.605337843091458,-3.048432883936553,4.418431268443899,-2.910073892656603,4.520198133800751,-3.7316821741700337,5.031793025709849,-3.7287312518803684
16,4.350979350606544,-3.4282749134658914,3.605974871484837,-3.3332506829193913,4.03825961736592,-3.2738216416616535,3.2877972760996315,-2.5851382290120726,3.347781068989936,-2.6472370842849164,3.3537841046238808,-1.863455425277834,4.632421237630345,-3.725026692272302,4.333989880701546,-3.3124585048927484,4.3514073652752385,-2.8687253488528275,4.243693636662992,-3.5365816461875323,4.82243236614122,-3.8714063592180805,5.1002159393396385,-3.0652060817487388,4.730744860060833,-3.639141057913909,4.4489858367893484,-3.099863247840696,5.313318591888125,-3.953033391008487,5.654568781244547,-2.8932528900293635,4.597963221748565,-3.0326407762625407,3.943998847825254,-2.2216826812232258,3.7354731041944107,-2.6739795720178674,3.4882452264543877,-2.761965280572772,3.6702815025779443,-3.1901892349751213,3.297754659476453,-2.5944911129211343,4.929333145171786,-4.063873026115515,4.8569156726756235,-3.9666549089014267,2.6271323632062056,-1.4093559522519434,2.9111773256124502,-1.6741792425438444,4.759041207987525,-2.901235061864936,3.558976803254537,-3.9876253930139636,3.409661692749809,-2.6492886173129677,3.0657359776288087,-2.893325165148884,3.554009747772431,-2.3820785581346335,3.8631780746253397,-2.7764674096920485,3.551681436960112,-3.2622457008094927,5.129334157486395,-3.7606880712172597,3.413918538471472,-3.0024944947437646,3.3371503310113373,-1.835269805242555,3.8445086034957168,-2.0070579707761156,4.433198244978647,-2.68836779284634,4.567723471521671,-3.6549105655522203,5.135079917020144,-3.5299127818658382
17,4.4866487570124525,-3.3472989881064845,3.783484336888746,-2.673907672226596,4.21723449516165,-2.547322911246485,3.3825415447028493,-2.4413555804941294,3.4623016445522623,-2.6748918208474115,3.2970431775358193,-2.4183451444564943,4.71242338123391,-3.508129124342304,4.5440661198656525,-2.6439954712982576,4.176621909692343,-3.932155492526353,4.3864516986221584,-3.0261260601738025,4.9983496276827,-4.441275974400794,4.838365951103334,-3.7328108837802234,4.865239051429623,-3.6666491397007164,4.472853102732315,-3.3318521809291375,5.463030165362959,-3.56255576410532,5.668857145395766,-3.152196185567274,4.825480175354259,-2.3081992016091744,3.943554972860876,-3.353133504646622,3.6277756739920366,-2.0050689968176814,3.516836225340385,-2.954640621473039,3.943496422776883,-2.590671969593136,3.38388080322281,-2.0599487143475192,5.1781247534811445,-3.715221000291595,4.954982723886977,-3.5696370968194566,2.7374353438016934,-1.4557674914505563,2.9052325039409577,-1.4106395631182773,4.819101083832783,-3.3228485773815715,3.6221641157511772,-3.66697271618321,3.317395148691927,-3.277961079607639,3.222853367001721,-2.95458843477429,3.4528036519485568,-2.8800695740468845,3.9552425097060717,-2.8236604569229447,3.5821693568211375,-2.6258771504357314,5.201056423942403,-3.541045152417837,3.306540638861322,-2.5178773311523317,3.1553654404236617,-2.4437236156944255,3.830002282916141,-0.7205206797953283,4.240749770233586,-3.3920162488532135,4.793309213784428,-3.559265580226775,5.193721908180565,-3.6809503941908646
18,4.388857495510257,-3.1530436903531305,3.684700243227446,-2.709275782797111,4.286220794666213,-2.3852123182003235,3.3732855068909506,-2.2107213446383533,3.4871207516951546,-2.447929163599216,3.3988189395294803,-2.258920833467214,4.858002844773002,-3.2426158641671985,4.457996232350767,-3.0011393889236233,4.454203526789423,-3.213662903721372,4.55880175033073,-2.7113943536324543,5.129146606362065,-3.8091575285726407,4.920632613059947,-3.8387769969021965,4.890136085205087,-3.4513503209759278,4.528478107185176,-3.2729993354475746,5.384346369534223,-3.7342325322666357,5.91510226270105,-2.3362821631215556,4.824312691926389,-2.764233630446846,4.264770626728172,-2.643513729896203,3.6322525481144727,-2.5492765638816888,3.595109439694848,-2.5473797133473757,3.8402782493788488,-2.289446398180511,3.0985771878406214,-2.9290389289800887,5.410047510455725,-3.337178923009623,4.981568682358572,-3.795230518345584,2.70528018882116,-1.1301220790407835,2.874018563334238,-1.3149518965361786,4.994710959678082,-2.7587770928982174,3.759595263263397,-3.559713413262323,3.5701225126889486,-2.9716004399618483,3.5148732610423403,-2.34845748755666,3.413842106948403,-3.0903969885518894,3.890893817175843,-2.7253179937864025,3.5420539030720946,-2.938037384982695,5.3562389642176536,-2.9001680927738676,3.3317136246865364,-2.9195961585818266,3.1837659099987543,-3.143083870988813,3.4718233337014746,-0.9224113273291171,4.355300917884021,-3.5280009387476414,4.789990983496135,-3.1448499611044,5.219541313054087,-3.747010167464301
19,4.50438545293618,-3.3320708361293807,3.861538979294807,-2.9620116989184764,4.356401834313471,-2.115200297730166,3.3049087921907394,-2.4427612443939712,3.5153406743461906,-2.427613672538302,3.4279100826464344,-1.7509771873868794,4.912885543470043,-2.9016621964447173,4.634026459319071,-2.955365855164493,4.587389467094346,-3.3531871653788823,4.299430691957094,-1.9657140486078941,5.08040395467926,-3.367259660032391,5.137883815779403,-3.1088354730389014,4.769740314809671,-4.0502176334597335,4.624013285282577,-3.1371652296054866,5.496236491819724,-3.7144417564937138,5.839628292644337,-2.723659992352405,4.80914431354657,-2.8981170578025326,4.287672210478935,-2.3723453138758335,3.5602473261886423,-2.7359781781184567,3.5000901235243074,-2.807502811293156,3.793395485125409,-2.9212359468968008,3.562411260890007,-2.4830753567625434,5.275172389287403,-3.1600916718742367,5.229897821478327,-3.6959097696914047,2.7402398624733517,-1.360884624251092,2.8029825791259286,-1.4269295712262982,5.316100835523383,-2.995661608414791,3.7811960620948852,-3.6235818882248774,3.62124923492623,-2.5801640921082614,3.628757412287214,-1.3213419808479274,3.6822969784044415,-2.914332425577119,3.952498476712303,-2.7740004970706758,3.5386959252329593,-2.848749071579265,5.190727386356075,-3.291462309103906,3.4229250260432167,-2.5312377762539935,3.637126541946503,-2.30455598814203,3.2641224176719037,-1.8612334177273944,4.486206819045052,-3.478580833078683,4.73574191977072,-3.7762231218540228,5.317064565551844,-3.3313381728354203
20,4.698526521520566,-3.212421225436311,3.911877295732376,-2.6135712449847417,4.18913539803201,-2.34643120639342,3.2686561609471934,-2.2528300120790363,3.5628964140601074,-2.9426077139791866,3.3549090943073554,-2.317937886580153,4.916636942723688,-3.0997690001797396,4.561496913759279,-2.7280184632771447,4.553683719066771,-2.942294764339915,3.9834839662376758,-3.6688513370982796,5.074718633811712,-3.8064287347493653,5.211982249873531,-3.151053948076467,5.097728402544767,-3.5200489369290975,4.602659227493056,-3.2630059570426617,5.575300608837633,-3.5451585638361793,5.847939119910628,-3.2646964449612192,4.904776591792749,-2.781575862665134,4.246986019292877,-2.647039211917115,3.741409725924799,-1.7404528657909988,3.477145981639595,-2.917743431338944,3.8681263129499186,-2.544870864554744,3.5397880017926364,-1.61136148124296,5.1694583998314645,-3.731630237937692,5.339460053213036,-3.4574121695931623,2.7190528167307404,-1.2297101848320195,2.8232782456687207,-1.3271496724014162,5.372760711368642,-2.622144123931457,3.8492850480533276,-3.6301670338970466,3.426742192901644,-2.894724058420263,3.1784854675723557,-2.560088175313994,3.674602794813338,-2.5153186830309475,4.103931677772946,-2.4845913019738433,3.662350374767012,-3.091443949401708,5.447858520712234,-3.566437812394213,3.4018859044143923,-2.2125261224147956,3.4304949377837546,-1.401953466709283,3.3189838803058502,-3.3316723352224695,4.67570030929176,-2.89083709434094,4.849711133760616,-3.4342039255455856,5.372271690016196,-3.49186052091908
21,4.714600063833346,-3.216017896417724,3.7611509841708712,-2.480818284069556,4.118598188327092,-2.495638250798996,3.1993509371223765,-2.555785589964547,3.727387452364558,-2.415682258479776,3.4595706680356595,-2.0431254370719634,4.719066347681848,-3.8654004899333625,4.393538745060642,-3.5752284415510975,4.565376730121073,-3.076442297125346,4.387269433658574,-3.217998598594386,5.1154038890547975,-4.158617087891734,5.221573666971485,-3.507896783330759,5.088252836384822,-3.386731269811546,4.677237106874263,-2.9507323825181175,5.69664313102916,-3.6626481081816076,6.137979761676704,-2.13605678676455,4.933411393081531,-2.587031137628302,4.448925514140866,-2.046471623194364,3.7582514067655586,-2.508020282682324,3.6188312718133875,-2.455811467157457,4.048847850290876,-2.1703538394991964,3.270609030904873,-2.023158318579106,5.430061041826597,-3.7657099408607047,5.140408484119375,-3.800181367679776,2.759785400106067,-1.3451983841012964,2.8556269625662924,-1.5062408056255738,5.322920587213917,-2.581442639448046,3.785291836506387,-3.463505645080092,3.396413843907636,-2.9979557380104978,3.2397582466305543,-2.8890113664709607,3.7011457108140258,-2.270433131685815,3.9388036311406305,-2.600594421672864,3.762481980630119,-2.752864808514885,5.572441718422217,-2.6731952161812274,3.3688902424291878,-2.8056249986120028,3.4449256481435615,-1.8015861214411084,3.5365251896347676,-2.0058170210974495,4.6033274823506005,-2.5910494312101817,4.970210027738263,-3.1506156805135124,5.481808294638835,-3.296628687592719
22,4.824834924635468,-3.176934669519571,3.934399512914507,-2.564049374870846,4.291926694947334,-2.4580905984947874,3.2851586721421002,-2.778974504129126,3.709230641979851,-2.2746695107059605,3.431642831293149,-1.7991333289715774,4.894376968438666,-3.4403880802156315,4.593292185148755,-2.8230830581995523,4.770585795711963,-2.907845521059659,4.36987518266245,-1.9379716671247975,5.206132176606165,-3.6779719736289804,5.250878745738626,-3.474821618329346,5.164062609504199,-3.5868560891260293,4.722121378495327,-3.230450346396236,5.776480320066751,-3.5522847173482472,6.132928119969072,-3.2552622127031166,5.09051113346953,-1.7084124515680268,4.238779336691063,-2.3299989451699226,3.7837244069003297,-1.8026785074399791,3.5722273271006677,-2.5011762443209715,3.8262283502081043,-2.938909779898497,3.353907111564506,-2.5225323685337506,5.5474458973458,-3.252248882694025,5.305349763272538,-3.5947945005308872,2.8597046858743287,-1.3197159095635973,2.8248502215563467,-1.33283362718139,5.380120463059234,-3.0168511549646406,3.8297501565064644,-3.7679007495052255,3.5209155013812197,-3.0609530253252677,3.405380398111101,-2.524644638751283,3.6703344935742765,-2.6164762154600654,3.934124940844274,-3.0256053200944444,3.8012722359336815,-2.7076338416013757,5.625872553610414,-3.226692100062337,3.3060999133679507,-2.8556502329261693,3.3162630571023732,-2.0738856269005024,3.3728584171525746,-2.2376272049674895,4.518621013739316,-3.0947785824379115,4.983233638075015,-3.085102411381818,5.4604917978444565,-3.455326860994791
23,4.8845246881709405,-2.5004832580013456,4.033872501577724,-2.1968034149809594,4.364053452994771,-1.954194787636908,3.43912529899594,-2.6529154709813696,3.739281105471843,-2.5688542081456203,3.4529012187913244,-1.792516924047745,4.972429076569755,-2.9143893297107697,4.600500913478764,-2.6326067894314304,4.679855416963669,-3.0543890131602325,4.456929847177042,-3.3508192269405037,5.217852927707893,-3.815736553152815,5.452057634100495,-3.359349745868822,5.247024812773321,-3.082039267555104,4.819552138574987,-3.060155573807954,5.815400968125431,-3.691615435342868,6.467222713951114,-2.784561369040184,4.972226938683495,-3.2864367829854397,4.2519125253855705,-2.490342484455617,3.6606325005680285,-2.5287739374336566,3.5260312041625355,-2.873627360895738,3.8812371841580022,-2.8278851841607,3.298826352672035,-2.3615710586054024,5.2844105240318004,-3.6894495510775536,5.197843236729527,-3.7305404574170127,2.873039944166341,-0.8832430826129318,2.9452638857210465,-1.394995332324213,5.4426203389044705,-2.63854467048129,3.814857883214902,-3.4925620282556222,3.835752462287024,-2.077112348803898,3.666449825726041,-1.905373549302644,3.7157661354940767,-2.677253342311132,3.950803698981466,-3.098112477726097,3.7604077581887294,-2.9773324855193226,5.57315280005937,-2.9886184297098453,3.528008394415862,-3.126136574041162,3.402702048401666,-2.6932104690263876,3.4706454939061318,-3.2509942228421482,4.529646156845643,-3.2072087381750265,4.986629098874049,-3.3701943666703014,5.526318347285575,-3.306430823731179
24,4.630875323810099,-3.06649894515412,3.9494439263500842,-2.689222068204084,4.627988093867836,-1.4016950527616714,3.529561553503317,-2.1658761997392286,3.71544404812694,-2.183828547338147,3.437813605869986,-1.7554985732620016,4.876327446784203,-2.4247771882093514,4.466580767170931,-3.1563436959250133,4.623318953610212,-3.3372810645162585,4.571042714649707,-2.354996503507471,5.329150863480258,-3.695532993378947,5.515314282432214,-3.2568932944207245,5.135570186340508,-3.592614780005336,4.882748464352159,-2.810064089418398,5.953258645923286,-3.4561738767930557,6.4209198269069,-2.605212508388305,5.030012960655211,-3.1941386431290746,4.220899846922852,-3.021035900854453,3.8228971348822167,-2.4382157276349,3.7722308886681137,-2.351184459412551,4.094205740980377,-2.151603941293912,3.4829294457461932,-2.689632148892899,5.448396515267006,-3.591751688877791,5.19575476138213,-3.685302877065331,2.857391072003694,-1.0940073353846111,2.927484848801695,-1.2979789764156153,5.420780214749766,-2.513663185997875,3.853015629350188,-3.4911511244120095,3.6956709986545513,-2.5261060779457143,3.517700530162549,-1.7788573055126289,3.73770773679626,-2.35191685889288,4.149110668991179,-2.387843677832049,3.790239330396408,-2.7329047876186876,5.610566676575597,-2.689865423426909,3.6962727872501002,-2.7326747165364336,3.5335829282977516,-2.172508565377667,3.567051502772295,-1.5721995963600484,4.676489286454528,-3.0045722644180577,5.113226824144925,-2.8804061257320104,5.650699164557665,-2.986032244231114
25,4.833865024174582,-3.171885100449132,4.018515697668697,-2.774548603863559,4.25752179826965,-1.9961036669216214,3.501215754675868,-2.201113139656268,3.81936021333077,-2.2980133916146395,3.3779884419122994,-2.19023801055097,4.880649087755544,-3.412694129968539,4.801558811187848,-3.3316300639322356,4.599864140264472,-3.3401621071977496,4.204527568853218,-2.9120086713810265,5.443904436176967,-3.5276808084211693,5.404339129492771,-3.1960509873977516,5.33047052701985,-3.1886719104014136,4.836790223480814,-3.098170340992945,5.989151726762233,-3.3341586634663756,6.39585974882517,-1.6566732043365766,5.27723283507415,-2.4437701554237186,4.3300379293401665,-3.377881101626229,3.824877003519542,-2.0665131037961433,3.7859223632157932,-2.31792615268178,3.952778800566355,-2.5297611381108034,3.5187106969743107,-1.8516680662099172,5.695950048706134,-3.1819548315866393,5.409123881313922,-3.645392271478263,2.8471391359779936,-0.7083274372954859,2.8957614335758817,-1.1265298977161153,5.3055800905951,-2.429050701514484,3.957968168191238,-3.5997668634193225,3.5517258915415355,-2.433745072099611,3.341480301268324,-2.752095790266542,3.8369178411650915,-2.430922391082338,4.173239530749325,-2.6499385961915767,3.8222660315739603,-2.7955146746928183,5.615841951044783,-3.357798571480032,3.6610899988343966,-1.9944098210516479,3.444540330848732,-1.3233503900564956,3.4312057315492015,-1.0551695777077577,4.669930390524888,-3.0268550591950274,5.130731499986951,-3.3609525789292074,5.8385668769628065,-3.356119616484024
26,5.019835917317204,-3.0442767081038276,4.005182318783641,-2.73646373260933,4.189510725366195,-2.213770024496141,3.4750790820861637,-1.891142216318551,3.855631783430246,-2.3110169324924565,3.471626318312575,-1.9764556225118204,5.0365143527265985,-3.112875336863968,4.853560244950854,-2.7109821098411815,4.7394875692348215,-3.033737542200304,4.350995815195338,-3.322609056806797,5.461776075581594,-3.9491536692752383,5.290902361876126,-3.6935713963602606,5.3852020637770845,-3.05995405297259,4.8919822652865035,-2.7003326397429195,5.970327939051433,-3.440324978206565,6.166875233681582,-2.9650431194485223,5.4627170946495465,-1.7783052319953048,4.429505759295195,-1.9112598909980278,3.6682546543799788,-2.1253704628048986,3.6421082071398128,-2.3524698499615395,4.072961018314052,-2.767451819846622,3.442756961166185,-2.314902427949361,5.747865395175291,-3.0626076643275497,5.598877305549053,-3.622082474642061,2.9318378608720144,-0.9556948424234576,3.039869400223547,-1.1135124300473933,5.512769966440363,-3.006085217031109,4.0026096170071925,-3.3965933256534946,3.631231884592547,-3.3196191839325566,3.351632130735584,-2.6002110884510015,3.7532085930497887,-2.627007994738456,4.079720444512972,-2.3793059924351274,3.847424409101672,-2.749110447675142,5.745684402631709,-3.107573499639443,3.5788378081464933,-2.4833989407506656,2.975844140168018,-1.9018402015190352,3.3358933667343087,-2.873746004747191,4.653907212520715,-2.8792576349982664,5.22447222903572,-2.895352088490637,5.603325666443749,-3.585553097437143
